#Position (bp)	mapping quality
1466335.5	36.60038948837464
1474883.0	36.3283865744261
1479251.0	29.537211538461538
1483584.0	39.217697008401736
1492111.0	35.47032013411544
1500977.5	29.11747232082585
1509837.0	38.14669296197913
1514246.5	33.06716248438742
1518476.5	38.69913405716984
1526991.5	36.234362802871445
1535728.0	39.1522631158978
1544269.5	35.293965782152334
1549040.0	30.516508114157805
1553428.0	36.452102174467726
1561436.5	38.77844834074675
1570681.5	34.53006146100288
1579979.0	36.46482654295516
1584507.5	32.28519255471879
1588624.5	38.90696825720582
1596746.0	36.04215446310694
1605219.0	39.439909517423175
1613519.0	35.40340401730515
1618841.0	27.859393414386012
1623144.0	27.5246563381165
1630373.5	26.20433578915734
1638631.0	36.70480632211244
1648116.5	38.67954360734954
1654352.5	36.20351757286272
1658461.0	38.31982073015609
1665766.0	38.23807653006644
1673904.5	37.97052537532277
1681958.0	35.32177448853728
1688214.0	39.482807082034235
1692321.0	40.19030347215894
1698243.0	32.28643215413075
1706502.5	28.62250805133033
1714859.5	36.91227684315403
1722352.5	35.4594172203811
1726348.5	27.78714587914673
1731064.5	34.24840311075719
1739424.5	37.266748430768885
1747690.0	37.84504943083841
1756273.0	38.0050044390694
1762339.0	29.640069902734023
1767793.0	37.85788912928781
1775764.0	36.952378678118116
1783708.0	35.937050130185675
1791624.5	35.5860674570352
1795835.5	40.217594878246885
1799726.5	39.14632745942397
1809029.5	38.13648961336777
1818627.5	39.36558785640976
1826527.0	37.607626648114575
1830930.0	36.020713082382834
1836757.5	37.32351350059605
1846018.0	38.54553491593498
1853650.5	32.886591814196315
1861231.5	35.5554179351326
1865787.0	32.26182130650924
1869850.5	30.833585835352327
1877755.5	37.356968191042796
1886220.5	36.68186382729695
1893868.5	35.10822171159558
1899716.5	38.11097625098589
1903833.5	39.33982253210526
1909652.0	37.745926596486555
1917173.0	36.74448177715343
1924875.0	31.891729536049798
1932565.0	39.01079499500452
1936653.5	13.60628078817734
1940392.5	39.42408717884879
1947561.0	28.3359448411147
1955055.5	41.14952688509786
1962489.0	34.53818565961014
1969201.5	36.32910879433313
1973161.0	36.713388617304865
1978018.5	36.279475969489305
1985629.5	40.8040194034455
1993014.0	39.68257717378767
2000495.5	39.13630671353121
2005862.5	34.019578415067805
2010034.0	39.21001642316239
2016401.5	34.90355494159614
2023872.5	40.69722537673711
2031471.5	31.727325536143788
2039002.0	33.40423806173234
2044049.5	34.2944863734827
2049080.5	39.3326002678669
2056326.0	35.16183915378758
2063974.5	34.46975899857047
2071709.0	37.598546900025724
2076638.5	25.062801874106814
2080235.5	29.90916572369098
2086256.0	37.06572503564617
2093572.5	29.260636518900697
2100841.5	36.28730782459562
2108033.5	38.028740531510266
2112353.0	39.09314820927099
2115957.5	37.61146587430443
2123322.5	33.392660382264744
2131480.0	32.03824385627808
2138757.5	37.30943667610575
2145332.0	40.28013249651325
2149107.5	37.10035687784884
2153646.0	36.985125815990074
2160898.0	39.933036645413765
2168001.5	22.32543451174488
2175152.5	38.08111043582253
2181119.5	39.599222204546614
2184687.5	38.33192018862798
2189549.0	39.865785285569416
2196804.0	33.84418864026004
2203873.0	37.106665650450765
2211144.5	36.32629147603607
2216823.0	36.52412053599448
2220311.5	38.37038773411151
2225389.5	36.287779991178496
2232361.5	36.849960845513564
2239363.5	29.93279906475322
2246465.5	35.338013673759455
2251994.5	39.208477862195444
2255454.0	40.05573338624427
2260447.0	39.56201399712501
2267396.0	37.5585981515284
2275308.5	35.646317299753925
2283413.0	34.30908947570473
2288116.5	21.701251120551895
2291539.5	29.311845386533665
2297355.0	34.71872421719032
2304264.0	37.45443374339981
2311168.5	39.358476576080434
2318069.5	35.852841823200556
2322958.5	36.73493749901124
2326375.0	29.873029228380037
2331805.0	31.765997355180957
2338685.0	31.235385124810104
2345553.5	34.695236343326656
2352377.5	39.66144900029241
2357688.0	30.81105780214759
2361335.5	31.942413717241884
2366474.0	39.24507291301652
2373272.0	38.24337070293821
2380302.5	41.07216445730756
2387347.0	38.105050337361114
2392787.0	36.57779353895035
2396172.0	25.93159110070847
2401906.0	37.139681444956125
2409673.0	39.00767313338833
2416557.0	38.67830273162329
2423437.5	35.575656118954356
2428428.5	39.87743889032803
2431802.5	32.10494330744038
2436938.0	33.6756147939631
2443682.0	37.730378154591875
2452424.0	25.7964289460372
2461116.0	36.204515433460216
2464847.5	37.38783031906725
2469627.5	37.88802798476912
2477332.5	33.082185645885275
2484007.0	39.76428519105395
2490651.5	39.881445152852706
2497219.0	38.01994424574896
2500648.5	33.82040885284677
2504168.0	40.341224625436034
2510806.5	36.5187969826635
2517373.5	38.4327497321006
2524052.0	38.516030708545905
2530710.0	39.91453260831919
2534832.0	35.981617181676256
2538095.0	40.12986296969519
2543925.0	36.02239813948065
2552926.0	36.56037895234232
2561791.5	35.87877489582899
2568001.0	33.59565937361462
2571373.5	25.235050516917294
2575141.5	37.882222880021565
2581678.0	38.132584264141485
2588130.0	38.33473315503626
2594638.5	39.03111400117714
2601174.5	38.18618494991449
2605279.5	34.89224114870343
2608500.5	36.089666713601574
2614072.0	33.420626416831965
2620470.0	38.558927645149
2626965.5	40.31386001304555
2633655.0	35.06818213559431
2639197.0	39.48042876901798
2642405.0	35.759282241006545
2646651.5	21.662984620097486
2653055.5	39.519409048225114
2659428.5	40.01958763152266
2665784.0	31.41169474439956
2672285.5	37.65368572252957
2676080.5	38.37014275589754
2679253.0	35.810714355014696
2685101.0	31.121675092519165
2691420.0	39.38615716882701
2697722.5	39.16061553700297
2704103.5	36.02924417202537
2709562.0	37.40099439268907
2712707.0	37.692344548932674
2716919.0	37.132502057737035
2723344.0	38.0993105348891
2735264.0	36.24047436418328
2745527.5	37.38389746755655
2748657.0	37.958407202464095
2753495.0	37.37299329439658
2759802.5	36.92251016613576
2766051.5	39.393706520930635
2773064.0	35.043937996675545
2779586.0	39.12951956877694
2782781.5	39.23589806930731
2786456.0	40.000262919883056
2792686.5	38.618332642771165
2799370.0	36.893956330576046
2806061.0	34.65521264914876
2812280.5	38.89347831540769
2816409.0	35.222967370987604
2819515.5	34.03521102462884
2824782.5	36.376997762663564
2831072.0	37.29559804911227
2837284.0	37.07912312558802
2843531.5	35.92973841943807
2849661.5	41.307744080925545
2852750.0	35.45737817433082
2855922.5	37.807557605179305
2862095.5	37.7747471585833
2868275.5	36.02001378253855
2874435.5	37.927334524223426
2880628.5	38.17494884055475
2885813.0	40.12590976997625
2888916.5	37.36945484222834
2893030.5	37.18253852812201
2899175.5	32.35565957843328
2905318.5	33.93189115763957
2911454.0	35.896889930391026
2917656.5	36.031054920892885
2921945.0	35.807534749633746
2925052.0	38.39198269681762
2930036.5	35.09408526547994
2936149.0	34.20948355207091
2942268.0	39.636322277503396
2948371.0	30.756463527735878
2954725.5	39.74318297148657
2958161.5	33.839417457123695
2961966.5	37.354676700033224
2968708.0	39.65598561931162
2974809.5	38.07998306006093
2980825.0	18.817449988168267
2986885.5	21.906566296984888
2991737.5	39.55466851787574
2994749.5	40.957607576345865
2999041.0	30.084053007266093
3005144.0	36.323763385382975
3011694.0	36.66401156068184
3018199.0	10.426864590876177
3024190.5	32.84520994950954
3027972.5	35.360030379011675
3030957.0	35.30898492330742
3036205.5	35.60890031727599
3042264.5	37.82199071967974
3048262.5	34.03163917413153
3054216.5	36.31760940996084
3060181.0	38.938405874456876
3063568.5	37.65030793538194
3066593.0	37.0740431246015
3072173.5	35.6389812994446
3078088.0	36.1700619655767
3084053.0	34.61660559282575
3089999.5	27.065741731013667
3095931.5	37.6640509287934
3099053.0	27.321773307901278
3101995.0	38.3624562026101
3107833.5	32.42218306038433
3113787.5	33.405122042623866
3119648.0	29.683278502171866
3125623.0	29.378733494951398
3131533.0	36.93235195379146
3134443.5	4.541769041769042
3137394.0	34.5658794963476
3143280.5	40.48482733094381
3149244.5	33.58994719971785
3155180.5	31.563653030347155
3161003.5	36.90170216508474
3166742.5	37.551487351761715
3169614.0	24.810996563573884
3174012.5	38.931002692284565
3181438.0	25.81333431079181
3187328.5	36.623223720596
3193047.5	38.508282942679365
3198750.0	41.073808877264696
3203214.5	39.86192427120765
3206053.0	36.290737066992214
3210163.5	25.400426784963095
3215898.0	39.35443662262094
3221624.0	35.34178167550094
3227349.5	38.33650574047449
3233024.0	38.049269845538056
3237958.5	35.151782888897465
3240796.0	37.35605698866223
3244371.5	31.61477172180953
3250131.0	39.42174351329183
3256097.0	26.471697939449754
3261946.5	36.464882487018365
3267784.5	37.76614996409295
3273045.0	32.39680308352771
3275934.5	20.89609373585179
3279394.5	35.293739034800595
3285020.0	38.23483991743341
3291160.5	38.11149329259268
3297327.0	29.99591338344108
3302964.0	21.033820741354138
3308121.0	39.152926256601965
3311016.0	39.54464751958225
3314322.0	37.98357037729594
3320028.0	35.4731410095183
3325787.0	32.78708568052831
3331404.5	38.892982173889344
3336967.0	37.187255693155784
3342521.0	35.65421600015686
3345502.5	21.064373365520016
3348346.5	37.372083102119895
3353793.5	37.204624076333396
3359384.0	36.97955419221862
3364942.0	34.23005082918314
3370510.5	36.954617168560844
3376066.0	36.342113897536315
3379880.0	30.69713875901123
3382620.0	33.39735514939471
3387055.0	28.93640038230712
3392567.5	36.355191535220925
3399504.0	34.083868962959414
3406484.0	24.9755335534568
3412050.0	36.221615667706324
3415475.0	39.09515928566756
3418194.0	37.45303777074598
3422954.0	39.99549987738086
3428445.5	26.49135554446798
3433976.0	32.39337858332554
3439483.5	35.61955672961087
3446802.0	36.24591599653769
3451621.0	40.894649751792606
3454587.5	40.10847422919059
3460073.0	36.7996830326132
3465587.5	40.70922509991793
3471036.5	32.668258339324716
3476486.5	39.01364396561783
3481934.0	35.337275870755
3485612.0	32.12913175345705
3488328.5	28.096584239961334
3495315.0	37.782355493741306
3503265.5	27.49125794403347
3508675.5	38.92823464074974
3514054.5	40.37630635881514
3519267.0	36.84210669076225
3522126.5	35.665481906703505
3525122.0	36.10966924225478
3530495.5	23.334973781750115
3535862.5	36.962100285949575
3541236.0	32.64366548988346
3546607.0	38.0260282146298
3551993.5	38.82276743197902
3555869.0	31.59759369252217
3558605.5	33.879677327734555
3562834.0	37.592037320818335
3568113.0	40.95186130130547
3573381.5	26.051556058143095
3578699.5	36.422979618185096
3584009.5	33.8559724592297
3589289.0	31.60423385401397
3592091.0	32.12304111714507
3594798.0	35.32264642095987
3600861.5	37.89312630761632
3606985.5	40.66792299984384
3612246.5	39.739593654702695
3617491.5	38.87802027108498
3622766.0	33.56811880572699
3626444.5	39.93833841257334
3629055.5	29.24142765596021
3633828.5	38.06453732229687
3640737.5	32.046985736635946
3647063.5	35.41004088423493
3652238.5	23.800743868893107
3657438.5	35.072055988487335
3661362.5	35.10617746378601
3663962.0	32.725735770447244
3667844.0	37.19265917802701
3673022.5	37.55683835786567
3678193.0	35.54545890803263
3683506.5	23.92771080780257
3688819.0	40.71032907248544
3693978.5	18.26038878001362
3697222.5	19.109380886600526
3699793.0	9.459779739692364
3704273.0	40.11475979428322
3709423.5	32.675567916885235
3714563.5	27.674488815699192
3719699.5	34.88497385769493
3724834.0	40.50914827951541
3729994.0	35.805582500397236
3732848.5	28.113170971441054
3735391.0	34.45051755252137
3740268.0	30.614482447375288
3745404.5	18.264413220334557
3750502.0	37.33964621058342
3755600.0	39.96655568565845
3762501.5	38.03525197315081
3767593.5	18.9549022172804
3770316.5	17.974984860043886
3774838.5	38.21024024004933
3779897.5	41.149433711311524
3784948.0	17.674119850187267
3789998.0	35.78747597846906
3795046.5	35.846187048863186
3800083.5	34.74259326038089
3803071.5	26.03612894803404
3806545.0	37.12179958935794
3812057.5	35.11707677758284
3817110.0	37.45091156936926
3822157.0	33.470148331372386
3828616.5	36.00507950262993
3835129.0	33.479607120350146
3838225.5	39.38035017906884
3840836.0	35.28591830530231
3845408.0	25.884878925269753
3850434.0	38.09691542860233
3855491.5	26.344774015484713
3860607.5	37.57932072885956
3865697.0	36.650398324257324
3870694.0	40.2453389181182
3873584.0	34.7052490990036
3876229.5	34.360982876538735
3880968.5	35.72806330189232
3885951.5	32.7723123692054
3890955.5	37.016655482115446
3895989.5	24.55754464817747
3901007.0	35.51107780063106
3905991.0	28.307967010559885
3908839.5	38.61401331793498
3911317.0	33.963068774908734
3915919.0	30.695353674880575
3920956.5	36.01983456109305
3926031.5	29.422278214488827
3931021.5	37.998078054581384
3935999.5	37.61890103493952
3940975.0	39.192763495544256
3943929.0	33.109324992726215
3946476.5	39.094268828663786
3950989.0	40.152423804060454
3955897.0	39.143448209233895
3960799.5	29.755754175778897
3965744.0	30.740255477829432
3970682.5	40.77346143734614
3975565.5	38.300437981070615
3978821.0	37.08224704117353
3981283.5	35.41844723499953
3985363.0	39.12311153449902
3990253.5	36.284675197563985
3995159.5	34.39887907755622
4001295.0	31.411499338449325
4007448.0	37.36571884747381
4012343.0	30.1609947434341
4014813.5	22.224610198061526
4017241.5	32.595339236824096
4022051.5	33.48015348694094
4027070.0	35.604114184647464
4032083.5	35.81905145733687
4038214.5	40.26520182786752
4044347.5	35.841279604455785
4048418.0	37.909936439831036
4050832.5	36.22698734315231
4053999.0	37.40967080596996
4058802.0	40.35274097642395
4063626.5	37.852568971993826
4068462.0	39.35732164584114
4073253.5	28.8550358256226
4078072.5	29.477857802672595
4082899.0	35.063219908431925
4085350.5	19.579721733567887
4087807.0	39.43864752035904
4092594.5	38.29018289903111
4097422.0	36.652217431291284
4102389.0	35.885766933536665
4109486.0	37.798482625780736
4116427.0	39.586908776094035
4119655.0	26.317979807738755
4122043.0	20.953922127307123
4126005.5	37.69228973807748
4130900.0	38.93947425948191
4135742.5	39.83117380493675
4140497.0	27.429043923733037
4145354.5	30.265035820819417
4150194.5	36.369166621088155
4154141.0	34.596599537801254
4156544.5	26.004082974343003
4159721.0	37.26129866631233
4164685.0	38.47269393835224
4169645.5	38.44497656459502
4174378.0	39.653523837140334
4179100.0	31.76650854033737
4184303.5	39.079115362015095
4189053.5	32.60408470300029
4192005.0	17.30715421952115
4195414.0	34.603915917329
4200556.0	27.95685974348366
4206169.0	36.66403065862503
4211325.0	39.123342669591835
4216003.5	28.08074025115664
4220698.0	39.844724189539974
4224606.5	40.42605395456378
4226943.5	39.35476846892725
4230056.5	12.618909568285313
4234716.5	37.58084298373107
4239384.5	40.997219151746265
4244265.0	33.58320898689366
4249173.0	26.22578176524022
4253867.0	41.063438636630295
4258526.0	40.04229116418539
4261117.5	38.45523594053006
4263475.5	40.01078125152037
4267952.5	36.29567961333556
4273349.0	37.2632565874434
4278697.0	34.27790312345766
4283350.5	37.90229526838166
4287982.0	37.74110092417011
4292623.0	36.81927563026642
4295775.5	33.705354935612675
4298218.5	38.54633155452737
4302157.0	23.059503596456025
4306790.0	36.89306360340212
4311430.5	36.38866563546905
4316064.5	36.574694722455355
4320673.0	38.09506382866487
4325287.5	32.788774200747646
4329709.0	31.418292300980973
4332004.0	16.89588623666836
4334503.5	34.63941121507015
4339454.0	27.60477382908166
4344425.5	31.4100855419754
4349248.0	36.95966760993011
4354010.5	39.87454370658436
4358567.5	26.75940327220261
4363133.0	33.4555282807271
4366222.5	19.178356824412262
4368553.0	22.717516257717527
4372342.5	36.644624279063784
4376881.5	37.23858917082226
4381415.5	38.37517822612885
4385942.0	40.362064806033096
4390508.5	34.43288010930343
4395110.5	38.23183661003752
4399667.5	39.04390599259928
4402088.5	36.75713342624514
4404379.5	38.15877934600336
4408776.5	33.0508313280857
4413304.5	30.442192530317435
4417849.0	29.77125600072711
4422380.5	34.23416556105013
4426911.5	37.21677958486836
4431447.5	38.858898434972154
4435584.0	31.572573904440237
4437819.0	26.524052163399258
4440438.5	29.85876915958746
4444980.0	32.771206376442585
4449568.0	25.845079450579046
4454114.0	39.367472948631985
4458571.0	34.6369065387285
4463021.5	28.067308914364148
4467475.5	31.479954583945972
4471196.0	26.4265431859573
4473403.0	26.533986937507194
4476329.5	30.720630538549887
4480792.0	34.2825543872894
4485262.5	38.534249242784966
4489886.5	38.762191991786445
4495515.0	39.23386909475534
4500948.0	39.04260164500575
4505402.5	39.94590961110568
4507775.5	33.44439421338156
4509977.5	35.7665273777615
4514237.5	40.43099881265067
4518628.0	37.582285810918144
4523081.5	34.485380282770734
4527580.5	39.81621763529467
4532044.5	38.47582412844591
4536442.5	40.00683015746859
4540874.0	33.27984447411829
4543131.0	32.75
4545307.0	30.811593748249397
4549671.5	31.90586553227543
4554032.0	35.276569825483676
4558402.5	37.05442550980223
4562782.0	30.352301317152584
4567122.0	38.159706155895286
4571473.5	38.80656838017244
4575862.0	38.98409050835244
4578203.5	37.79101573676681
4580402.0	40.600756798358134
4584619.0	39.42004192525006
4589001.0	37.027416944230936
4593384.5	38.70919013705144
4597706.5	41.23737657541944
4602021.0	36.48647958218219
4607764.0	37.74698089596702
4612458.0	37.93620790144338
4614628.0	33.09912687488254
4617873.0	34.75350967459865
4622201.0	38.30390184565721
4626506.5	39.67492421976164
4630817.5	37.617679975978504
4635115.0	30.86673780148021
4639410.0	38.118071362103834
4643708.0	25.395427848336258
4647313.5	40.576743615266096
4649480.0	36.045114284108855
4652305.0	39.099227852110566
4656557.0	38.88866069776175
4660805.5	23.427210184468493
4665072.0	33.57921209402079
4669358.5	32.902404187471646
4674259.0	31.533992059817358
4679166.0	36.178539938052495
4682652.5	40.20401578270913
4684771.0	39.78739425832479
4687663.0	38.79796183224745
4691905.5	21.12953595608698
4696148.0	26.865099616991127
4700378.5	37.40676493482775
4704632.5	37.98989933598756
4708881.0	31.49985183406437
4713099.5	32.21991990188068
4717210.5	29.962266867351612
4719318.5	24.7996417604913
4721555.0	30.638925763300318
4725790.5	33.998477635796625
4730028.5	36.96668115341466
4734272.0	24.812098690404436
4738578.0	29.297006514981618
4742883.0	38.897773846892
4747096.0	34.388003014908136
4751398.5	35.345005886159115
4754014.0	27.513271233974358
4756307.0	33.40868317186939
4760279.0	38.89708978371019
4764463.5	36.71202770187506
4768673.5	27.908139035404268
4772901.5	35.191706777340556
4777115.5	37.00067058384988
4781329.5	33.260402401769724
4785525.0	40.50450363173786
4788631.0	29.61827426201994
4791126.0	39.603480441702956
4794686.5	36.592731491246575
4799740.5	32.71773721660873
4804810.0	19.8840638254898
4808996.5	40.6227084001315
4813160.0	37.57549790618044
4817309.0	38.86615663695875
4821450.5	40.25837540357764
4824192.5	31.67211772478556
4826294.0	31.819459841387797
4829819.5	31.671335547818515
4833980.0	35.92100071155961
4838109.0	38.908147098155744
4842240.0	36.09052431766879
4846373.0	24.503941886975152
4850523.5	35.65889076830947
4854666.0	28.430780827384382
4858405.5	35.68750306543068
4860482.5	32.845534687619775
4862943.0	37.73320517056319
4867062.0	33.172072012806176
4871211.0	22.36003546703269
4875357.0	34.59351218731163
4879467.5	14.566096179900184
4883589.5	38.944921451148744
4887704.5	34.532740668345674
4891825.0	38.355191693290735
4894599.0	33.77520150770118
4896644.0	33.2266119024622
4900062.5	35.983673313970336
4904197.0	29.245062933636895
4908571.5	35.80020977519367
4912950.5	32.38151367787079
4917051.5	38.30509746149964
4921131.0	32.6184478441808
4925229.5	28.879070402738826
4928904.0	40.34874678238418
4930942.0	37.89015871947217
4933400.5	30.017636181220862
4937509.0	35.03309293338524
4941615.0	35.47716058736782
4945703.0	26.150731640640874
4949809.0	33.74962377897534
4954004.0	31.35200014581865
4958174.0	18.958722948892238
4962238.0	33.03702793845054
4965006.5	12.304661337485788
4967091.0	34.69103946997388
4970480.0	38.39105002387208
4974549.5	39.00927164354847
4978624.5	38.15920861798214
4982715.5	35.190494506413366
4986793.0	28.566223250433776
4990849.0	31.3525394433144
4994902.0	36.36584434328855
4998942.0	37.88051310748569
5001277.0	37.6933150497086
5003616.0	27.001709903976035
5007834.0	36.36038938722205
5012069.5	37.95566912358037
5016129.0	36.14702834137203
5020191.0	21.50367559212688
5024266.5	32.911604329913565
5028321.5	36.09377459018855
5032345.5	33.423557551394154
5035263.0	38.837073811783604
5037274.0	36.739677763920966
5040393.0	36.85441355428329
5044410.0	41.0590909678838
5048438.0	36.815379179562406
5052458.0	7.458222940097153
5056443.5	17.828663939426974
5060442.5	38.60757168771696
5064467.5	34.955266806478996
5068481.5	39.578561599216734
5070933.0	39.664282515345505
5072919.5	40.818747933700784
5076435.0	34.99958791442214
5080443.5	34.84144323267127
5084438.5	37.8492028135816
5088437.5	34.228039517320425
5092452.0	32.77061410034735
5096424.0	15.709297164529007
5100379.5	39.80860518068325
5104342.5	34.18625110196885
5106471.0	33.59451230433069
5108444.5	32.48852415551704
5112268.5	26.10268835814007
5116233.0	30.563209613116964
5120186.0	31.8176917070787
5124158.0	36.96430271998255
5128125.5	32.038486997635935
5132063.5	40.5848385274728
5136014.0	35.79997529142877
5139914.5	32.78230392143964
5141883.5	23.95796178343949
5143900.5	35.20492639079424
5147837.5	3.991886994739713
5151773.5	34.9371645527524
5155700.5	23.595987561440467
5159626.5	39.86440002848318
5163558.0	23.975569174972815
5167485.5	37.48139224643247
5171399.5	38.551159658082355
5175202.0	34.86402718111988
5177152.0	32.69152489301743
5179239.0	31.571373831929726
5183169.5	28.258435245706707
5187085.0	36.24492503462725
5191000.5	34.672686212234865
5194902.0	24.72024974405761
5198818.0	39.89426523297491
5202739.5	24.67505183014012
5206645.5	40.09766894026191
5210429.0	29.726405175089873
5212384.5	5.384397361430623
5214450.5	31.02498716983144
5218341.0	36.45833753303154
5222231.0	38.458953179063585
5226125.0	36.337219131904945
5230017.0	31.20206967204257
5233908.0	31.11987176668725
5237789.0	28.939794937941745
5241647.5	38.22427323826516
5245517.5	34.66133147001027
5247472.5	25.188841201716738
5249432.0	39.55696362579689
5253530.5	31.495786812883544
5258868.5	27.385757312262925
5263981.0	30.823125077348294
5267824.5	29.761177800506
5273540.0	35.120036621083095
5279260.0	39.52121006826828
5281942.5	15.186940633472675
5283880.0	26.838022817757608
5286975.5	36.75807468426251
5290865.5	33.10360298293082
5294893.5	31.279230285621615
5298863.5	36.70562406725529
5302692.5	37.141402524391765
5306527.5	31.642342646687094
5310361.5	31.74569318148377
5314207.0	39.468579449826414
5317029.5	35.66923323708694
5318942.0	36.47457655172414
5321874.0	31.18272410632447
5325697.0	36.189108326191025
5330239.0	37.172558443731276
5334770.5	40.41575742169609
5338608.0	37.80355484430527
5342579.5	35.86227292531766
5346518.0	40.06071197515254
5350327.0	37.553667631793616
5352686.0	37.62697163562249
5354589.0	39.66262106370026
5357941.0	24.919599749843652
5361737.5	40.118690414603506
5365535.5	18.67689179125852
5369355.0	38.65902308926107
5373193.0	38.68957383731338
5377028.0	31.520395432823843
5380834.0	31.83678886269153
5384722.5	35.774596742012434
5387537.5	36.911481741573034
5389425.5	37.2778435004888
5392379.0	38.13903068922907
5396274.0	32.86881943301016
5400160.5	35.422317797602574
5403908.0	22.404295215640538
5407655.0	21.795549505931408
5411421.0	32.297292056773735
5415187.5	39.868392817991406
5418949.5	21.6880234921597
5422205.0	27.215672478044457
5424077.5	21.054799823047997
5426509.0	32.79295123936948
5430303.0	36.02658860620961
5434033.5	24.13891800257451
5437770.0	39.460207364393185
5441510.0	38.227932286605636
5445239.5	34.897663405714674
5448987.0	34.26243679726875
5452792.0	31.158952295399743
5456651.5	23.058807614396315
5458690.5	29.566109979633403
5460596.5	28.667320717497258
5464309.5	31.147991613697627
5468073.0	36.015924010791366
5471786.0	39.73958313128688
5475497.5	23.781174712573574
5479226.0	28.847800127280138
5482988.0	33.88370294517721
5486732.0	18.733565234079816
5490437.5	40.627876885614356
5493148.0	40.65506139995759
5495011.0	40.03657303704878
